"Pb_Pb" "Mean" "Width" "Dist" "Flactutation" "Temp" "Kink" "eta_s" "Slope_low" "Slope_high" "Max" "Temp_peak" "Width_peak" "Asym_peak" "R" "tau_initial"
12.58 -0.2058 1.157 1.3515 1.8385 0.16431 0.22673 0.08581 0.427 -0.709 0.03136 0.1821 0.131625 -0.1296 0.6213 0.05
13.18 -0.5894 1.283 0.6205 0.7505 0.15081 0.20497 0.03033 -1.799 -0.151 0.20656 0.25302 0.116875 -0.6896 0.7333 0.05
13.5 0.0406000000000001 0.657 0.5219 1.3625 0.14451 0.28453 0.18233 0.967 -0.463 0.19744 0.18858 0.038125 -0.1776 0.7151 0.05
13.94 -0.3794 0.601 1.2563 0.5907 0.15441 0.19205 0.06681 0.883 -0.0489999999999999 0.23104 0.18786 0.141125 -0.2576 0.8145 0.05
14.02 -0.1666 1.041 0.8483 1.3319 0.14049 0.16077 0.04591 -1.751 0.815 0.01984 0.26598 0.033125 -0.4048 0.7795 0.05
14.74 0.5082 0.635 0.4981 1.4951 0.14163 0.26345 0.15231 -1.277 0.323 0.04432 0.28938 0.071125 -0.0848 0.3007 0.05
14.9 0.119 0.755 0.2159 1.5597 0.15675 0.29915 0.01513 -1.493 0.947 0.22624 0.15438 0.086625 0.1072 0.6913 0.05
15.34 -0.3206 1.173 0.3689 0.8389 0.13827 0.14819 0.18575 0.205 0.173 0.10288 0.29658 0.122125 -0.4624 0.5233 0.05
15.82 0.427 1.485 0.7191 1.2367 0.16497 0.13765 0.11773 -1.097 0.863 0.20944 0.27426 0.093375 0.36 0.7683 0.05
16.3 0.1862 0.705 0.4199 0.8083 0.14703 0.16859 0.13673 -1.967 -0.937 0.11296 0.12126 0.107875 0.424 0.6479 0.05
16.78 0.3654 1.105 0.9741 1.6141 0.13587 0.29643 0.09607 0.829 -0.169 0.18544 0.27786 0.134375 0.4496 0.5373 0.05
17.18 -0.1358 1.463 0.9299 0.9851 0.14361 0.14071 0.08087 0.625 0.647 0.24208 0.17742 0.147875 0.6256 0.5415 0.05
17.42 -0.6762 0.699 1.0319 1.6617 0.14127 0.22877 0.12229 -0.929 1.787 0.23872 0.22242 0.076875 -0.6096 0.9321 0.05
17.74 0.6594 0.821 1.2053 0.3493 0.13935 0.27705 0.03831 -0.347 -0.295 0.17056 0.14754 0.096875 -0.6512 0.6941 0.05
18.38 0.1582 1.235 1.3107 0.8593 0.14631 0.28963 0.01779 -0.791 1.229 0.01264 0.27066 0.097875 0.7888 0.6731 0.05
18.58 0.609 0.811 1.5453 1.7365 0.14925 0.24883 0.13407 -1.313 1.637 0.07168 0.1785 0.028625 -0.12 0.9629 0.05
18.82 0.4102 1.033 0.3247 1.3999 0.14019 0.15805 0.02349 -0.317 1.955 0.05968 0.24078 0.136875 0.1296 0.3819 0.05
19.58 -0.6678 1.091 1.3889 1.1959 0.13875 0.26719 0.03565 -0.467 0.257 0.07984 0.19794 0.145875 -0.3472 0.3329 0.05
19.82 0.6314 0.667 1.0591 1.1041 0.16053 0.28113 0.15041 -0.617 -0.643 0.12832 0.23826 0.126375 -0.0176000000000001 0.9937 0.05
20.22 -0.5754 0.507 1.6915 1.8147 0.15321 0.18559 0.05313 0.0490000000000004 -0.349 0.13696 0.2163 0.041375 -0.2512 0.5751 0.05
20.42 0.3626 0.845 0.7701 0.3697 0.15921 0.13561 0.15649 0.157 0.425 0.04096 0.15114 0.081375 -0.7248 0.6535 0.05
21.06 0.5698 1.393 0.3791 0.4139 0.14955 0.21687 0.19297 -0.899 1.931 0.16336 0.17238 0.047625 0.2544 0.7375 0.05
21.38 0.273 1.261 1.4875 1.7025 0.15177 0.17403 0.19753 -0.0289999999999999 -0.253 0.24832 0.13242 0.078625 -0.0528 0.8747 0.05
21.62 -0.189 0.781 1.0999 0.3187 0.15219 0.17437 0.17815 -1.583 1.373 0.05152 0.2595 0.123125 0.7056 0.7977 0.05
22.38 -0.4466 1.339 0.8007 0.6077 0.15747 0.18321 0.07783 0.487 1.745 0.01744 0.21018 0.031375 0.216 0.4827 0.05
22.42 -0.4718 1.341 1.0149 0.6451 0.16215 0.26243 0.19145 -1.565 0.755 0.14656 0.29334 0.068125 -0.3536 0.4687 0.05
22.86 0.6874 0.991 0.5797 1.9983 0.16155 0.19477 0.02577 -1.193 -0.619 0.064 0.20766 0.061125 0.0112 0.6003 0.05
23.42 -0.0154 1.445 1.3957 1.4543 0.13539 0.24101 0.16903 -1.001 0.455 0.028 0.16014 0.129125 0.0592 0.8649 0.05
23.98 0.5502 0.973 1.2835 1.6311 0.13755 0.14411 0.11127 -0.161 -0.0129999999999999 0.11008 0.2847 0.054625 0.6608 0.8579 0.05
24.02 -0.511 1.313 0.1887 1.1415 0.15417 0.25903 0.16295 -0.527 -0.847 0.21184 0.16482 0.106875 0.4112 0.3483 0.05
24.58 -0.2898 1.413 0.8789 1.9303 0.15969 0.21415 0.13939 -0.695 1.061 0.08704 0.28578 0.103125 -0.7696 0.9573 0.05
25.06 -0.4046 0.957 1.6337 0.7165 0.15867 0.23795 0.09303 -1.379 0.089 0.09664 0.12558 0.045625 0.5232 0.8929 0.05
25.34 0.0266000000000001 1.013 0.0221 0.4649 0.13635 0.27127 0.17093 -0.137 0.0230000000000001 0.03424 0.24834 0.064125 0.344 0.8299 0.05
25.78 -0.4914 0.939 0.0901 0.5125 0.15831 0.25155 0.06757 0.691 0.527 0.12448 0.27966 0.113875 -0.5328 0.8397 0.05
26.3 -0.2506 1.257 1.4365 1.9371 0.15591 0.23455 0.12571 0.763 0.719 0.17488 0.26058 0.065625 0.744 0.4127 0.05
26.62 -0.5418 0.557 0.6647 0.4819 0.14571 0.27331 0.17587 -0.389 1.523 0.1432 0.12738 0.118875 0.0720000000000001 0.5807 0.05
27.02 0.497 0.915 1.5895 1.4883 0.14517 0.16621 0.04363 -1.427 1.403 0.18064 0.13818 0.137875 -0.1936 0.6241 0.05
27.34 -0.0686 0.881 0.1411 1.8963 0.15279 0.15567 0.12951 0.253 1.169 0.05344 0.1425 0.111125 0.1904 0.9139 0.05
27.74 -0.0994 0.535 0.2567 0.8831 0.14655 0.13255 0.07251 0.745 -0.775 0.0856 0.22566 0.073125 0.3056 0.4673 0.05
28.38 0.4718 1.069 1.1883 1.0803 0.14301 0.22435 0.10025 -1.685 -0.403 0.22576 0.25518 0.035875 -0.4816 0.4449 0.05
28.7 0.203 0.873 0.1173 1.1721 0.16137 0.18865 0.16143 -1.889 1.115 0.15376 0.20406 0.144125 -0.4464 0.4967 0.05
28.9 -0.2758 1.361 0.2941 0.7063 0.13725 0.19817 0.05997 -0.209 -0.523 0.18832 0.13458 0.058875 -0.3152 0.7613 0.05
29.38 0.0574 0.733 0.7021 1.2877 0.16287 0.22061 0.04895 -0.0109999999999999 1.859 0.21904 0.23142 0.084375 0.7024 0.9195 0.05
29.9 0.105 0.599 0.4539 1.2571 0.14793 0.29167 0.08657 -0.665 1.661 0.07264 0.19938 0.043875 -0.7632 0.5611 0.05
10.34 -0.259 0.615 1.6439 1.1007 0.15783 0.20565 0.18195 0.235 -0.283 0.04624 0.2487 0.091375 -0.0272 0.4253 0.05
10.7 0.343 0.893 0.8109 1.9337 0.15339 0.26957 0.11279 -1.823 -0.187 0.18784 0.15582 0.102875 -0.5616 0.3959 0.05
11.1 0.1666 1.163 1.2903 0.9273 0.14007 0.18083 0.04933 0.121 -0.961 0.0808 0.13278 0.142125 -0.0656 0.7235 0.05
11.3 -0.6902 1.389 1.4331 0.9783 0.14385 0.21857 0.12191 -1.937 1.133 0.0424 0.25194 0.098625 0.3536 0.6801 0.05
11.74 0.595 0.761 1.5351 1.9167 0.14091 0.21143 0.09645 0.733 0.635 0.1864 0.18102 0.067125 0.4688 0.7767 0.05
12.02 0.511 0.931 0.0799 1.3795 0.14835 0.23047 0.18803 -1.085 1.019 0.12352 0.1371 0.093875 0.3152 0.9993 0.05
12.5 0.0518000000000001 1.225 0.6001 1.0769 0.14763 0.27943 0.06795 -0.875 1.643 0.24448 0.24222 0.139625 0.6672 0.4715 0.05
12.98 -0.3346 0.633 0.8585 1.2843 0.13617 0.14173 0.10709 -0.227 1.841 0.14512 0.16194 0.034375 -0.376 0.6143 0.05
13.38 0.6538 0.947 0.3927 1.4203 0.16179 0.25325 0.15079 -0.089 1.439 0.05584 0.29154 0.050625 -0.216 0.6409 0.05
13.86 -0.0966 0.709 1.1305 0.8933 0.14547 0.15397 0.04021 -1.103 -0.493 0.16912 0.2775 0.025625 0.6224 0.8019 0.05
14.22 0.553 0.835 0.1309 0.8253 0.15873 0.16383 0.01969 -1.679 -0.223 0.11344 0.2325 0.131875 0.0528000000000001 0.7459 0.05
14.7 0.2058 0.999 0.7293 0.3731 0.15501 0.24611 0.14091 0.505 -0.529 0.22528 0.25806 0.080875 -0.792 0.8411 0.05
14.94 0.1694 0.737 0.1717 1.3387 0.16389 0.24203 0.08125 0.997 -0.139 0.19552 0.12234 0.132625 0.1424 0.7039 0.05
15.38 -0.6286 1.249 0.7667 1.1789 0.15207 0.19273 0.19487 0.799 -0.691 0.1192 0.1929 0.060125 0.4432 0.9741 0.05
15.86 -0.1834 1.493 1.6779 0.8015 0.15963 0.27467 0.10899 0.565 1.763 0.16432 0.2181 0.055875 0.3952 0.7543 0.05
16.26 0.4942 1.277 1.2189 1.2469 0.16227 0.21279 0.16827 -1.337 0.209 0.20512 0.17058 0.036375 0.7312 0.4463 0.05
16.54 -0.2142 0.785 1.3821 1.7909 0.15465 0.28827 0.05655 -0.737 1.211 0.02656 0.14394 0.108875 0.5648 0.8257 0.05
17.02 -0.5082 1.363 0.0357 1.6855 0.14697 0.19715 0.14585 0.0550000000000002 1.367 0.03856 0.20514 0.077375 0.696 0.3735 0.05
17.5 -0.3626 0.547 0.4573 0.3085 0.14607 0.19069 0.13065 -1.805 0.779 0.1792 0.2937 0.113125 -0.2448 0.4337 0.05
17.78 -0.0266000000000001 1.437 0.2465 0.7233 0.15063 0.16723 0.01323 -0.0229999999999999 0.515 0.08224 0.29946 0.096125 -0.4208 0.3539 0.05
18.3 0.4466 1.297 0.6817 0.5771 0.14943 0.13867 0.07631 0.655 1.547 0.14272 0.12882 0.064875 0.2352 0.3665 0.05
18.66 -0.5978 1.009 0.3349 1.8419 0.15009 0.13119 0.06111 -0.797 -0.835 0.0496 0.18894 0.105375 -0.5168 0.7627 0.05
18.94 -0.4438 0.573 0.5049 1.7297 0.13653 0.28215 0.16067 -1.577 0.161 0.0688 0.22674 0.100375 -0.3984 0.8481 0.05
19.34 0.1106 1.219 1.3549 0.4479 0.14151 0.15839 0.17777 -1.271 0.395 0.0136 0.14682 0.046125 -0.2736 0.8103 0.05
19.86 -0.399 1.183 1.1849 1.4577 0.15129 0.26005 0.04097 0.847 -0.0069999999999999 0.0328 0.12702 0.043375 0.1008 0.3161 0.05
20.3 -0.6622 0.917 1.6133 0.6723 0.15945 0.17369 0.03375 -0.587 0.725 0.0736 0.2631 0.084625 -0.664 0.8803 0.05
20.46 0.623 1.441 0.0289 1.1279 0.13689 0.24271 0.08277 -1.949 0.845 0.10816 0.21234 0.048125 0.2576 0.5177 0.05
20.9 0.3038 1.461 0.8449 0.7607 0.14439 0.26413 0.06605 -1.463 0.917 0.0664 0.22926 0.146125 -0.6 0.9559 0.05
21.58 0.3318 0.525 0.9231 0.3425 0.16047 0.20089 0.09949 -0.533 1.925 0.1048 0.16878 0.058375 0.3472 0.9419 0.05
21.9 0.399 1.357 1.5725 1.4271 0.13533 0.13459 0.02957 -0.803 0.0649999999999999 0.2104 0.24474 0.088625 -0.3056 0.5877 0.05
22.26 0.469 0.647 1.4977 0.8627 0.16113 0.15363 0.08847 -0.953 -0.715 0.15664 0.18534 0.039375 -0.6928 0.5023 0.05
22.46 -0.4886 1.057 0.6749 1.1925 0.15645 0.18661 0.04515 -0.359 1.757 0.24688 0.1587 0.143125 -0.7184 0.5667 0.05
23.06 -0.2422 1.075 1.4773 0.4105 0.14193 0.21721 0.19943 0.0129999999999999 0.281 0.19984 0.19866 0.128125 0.7728 0.4869 0.05
23.58 -0.3038 0.747 0.3723 1.5733 0.13971 0.17471 0.01665 -0.413 1.475 0.13168 0.28686 0.125875 0.5104 0.8887 0.05
23.94 0.5866 1.099 1.1203 1.6243 0.15693 0.28589 0.07175 -1.439 1.067 0.23536 0.26994 0.054375 0.2 0.9251 0.05
24.34 -0.1582 1.123 0.5559 0.4887 0.16335 0.20327 0.15535 -1.205 -0.763 0.01504 0.22314 0.073875 0.7472 0.5317 0.05
24.78 -0.1302 0.593 1.0625 1.5529 0.14337 0.22843 0.16523 -0.995 1.319 0.12976 0.28398 0.032125 0.6064 0.4029 0.05
25.18 0.6986 0.661 0.9163 1.0021 0.13773 0.22333 0.17321 -0.677 0.965 0.21808 0.16662 0.117375 -0.6352 0.6661 0.05
25.26 0.3822 0.847 1.2427 1.8657 0.16263 0.18185 0.14813 0.289 0.611 0.09328 0.14106 0.135875 0.024 0.3091 0.05
25.74 -0.5362 1.031 0.1615 0.5397 0.14259 0.14989 0.17511 0.181 1.595 0.088 0.18354 0.119125 -0.1648 0.8635 0.05
26.34 0.133 1.411 0.4335 1.3115 0.14709 0.17063 0.19183 -1.349 -0.901 0.16144 0.28002 0.120875 -0.3216 0.5471 0.05
26.78 -0.0322 0.505 0.6239 1.0225 0.15573 0.29949 0.11735 0.457 0.101 0.05872 0.26706 0.149875 0.0784 0.6045 0.05
26.94 -0.0798 1.327 0.5185 1.8215 0.13809 0.26821 0.12761 0.637 1.979 0.14992 0.25482 0.112375 -0.4496 0.6297 0.05
27.38 -0.385 1.315 0.2091 1.9949 0.14931 0.23625 0.05275 -0.269 -0.427 0.23056 0.2091 0.040375 -0.1456 0.5527 0.05
27.78 0.2478 0.977 0.9639 1.7093 0.13911 0.23421 0.10177 0.373 -0.097 0.0208 0.21702 0.028125 -0.5008 0.9153 0.05
28.1 -0.5726 1.111 0.2873 0.5057 0.15297 0.29609 0.02197 -1.631 0.497 0.09952 0.17454 0.067875 -0.104 0.6521 0.05
28.62 0.2674 0.681 1.2937 0.6383 0.14463 0.25597 0.02539 -0.155 -0.595 0.17776 0.15222 0.079125 0.5392 0.4645 0.05
29.06 -0.469 0.863 0.9979 1.5155 0.16461 0.24917 0.13635 -1.739 -0.397 0.23584 0.20046 0.124625 0.1744 0.7179 0.05
29.58 0.0182 0.803 1.0523 1.6345 0.15741 0.14377 0.13521 0.937 0.341 0.21568 0.2379 0.072375 -0.04 0.9643 0.05
29.78 0.0826000000000001 1.141 1.4263 0.6893 0.15387 0.28997 0.09113 -0.485 1.241 0.13744 0.27174 0.085375 -0.7472 0.3301 0.05
10.02 -0.287 0.713 1.1339 1.3829 0.14865 0.19001 0.09455 0.913 1.883 0.20992 0.20082 0.121125 0.0464 0.3371 0.05
10.78 -0.1554 0.797 0.6885 0.4581 0.15813 0.19171 0.13977 0.271 -0.991 0.14128 0.15294 0.062125 0.4272 0.4043 0.05
11.02 0.1498 0.987 0.8823 1.1211 0.16101 0.26277 0.02311 -1.991 -0.301 0.12544 0.2199 0.033875 0.3216 0.9069 0.05
11.5 -0.3962 1.435 0.6613 1.7875 0.14523 0.28419 0.09037 -1.589 1.325 0.08368 0.16554 0.093625 -0.3728 0.5051 0.05
11.98 -0.1022 1.287 0.1955 0.7675 0.16407 0.25835 0.15953 -1.763 0.989 0.19216 0.1515 0.104625 0.6032 0.6493 0.05
12.22 0.0658000000000001 0.819 1.2597 0.5329 0.13671 0.14241 0.12457 0.985 -0.163 0.05488 0.23466 0.070875 -0.3088 0.7851 0.05
12.66 -0.2282 0.591 0.5831 0.9409 0.13743 0.26209 0.08505 -0.869 0.071 0.1336 0.1227 0.035625 -0.456 0.8789 0.05
12.86 0.1302 1.101 0.1207 0.6995 0.14073 0.29983 0.16485 -0.647 0.311 0.17104 0.29478 0.117125 -0.1872 0.6549 0.05
13.54 -0.2002 1.481 0.5729 0.4921 0.14295 0.13187 0.03641 -1.145 0.581 0.15328 0.13134 0.102375 -0.0336000000000001 0.7277 0.05
13.62 -0.0714 1.191 0.4063 1.9813 0.15759 0.24747 0.04249 0.379 -0.115 0.09568 0.28182 0.052375 -0.744 0.7361 0.05
14.38 0.5026 0.735 1.4501 0.8321 0.16275 0.18389 0.19715 -1.535 1.607 0.12112 0.16266 0.091125 -0.1264 0.4183 0.05
14.78 0.2506 0.825 0.9571 0.6553 0.15717 0.28793 0.04667 0.811 0.653 0.244 0.20874 0.082125 0.6288 0.8663 0.05
15.02 0.329 1.403 1.1645 1.5903 0.13941 0.15703 0.17245 -1.223 0.0110000000000001 0.15808 0.22782 0.046375 -0.632 0.8341 0.05
15.42 0.6258 1.035 0.2975 0.5839 0.14493 0.21959 0.06833 -0.00499999999999989 1.145 0.08752 0.27678 0.064375 0.7248 0.3105 0.05
15.98 -0.6034 1.131 0.6375 0.3119 0.15363 0.14649 0.15459 -1.511 1.379 0.19264 0.2361 0.027625 -0.00800000000000001 0.5205 0.05
16.02 0.2926 0.953 1.5623 1.6583 0.14421 0.24543 0.05579 -0.845 1.877 0.13504 0.28434 0.138375 0.1552 0.9167 0.05
16.74 -0.0406000000000001 0.891 0.0935 1.9269 0.14391 0.25121 0.13141 -1.049 -0.613 0.22144 0.21306 0.037875 0.7856 0.5779 0.05
16.94 -0.4662 0.877 1.3753 1.3251 0.16491 0.28011 0.11659 -0.689 1.253 0.06496 0.26238 0.067625 0.4976 0.3217 0.05
17.26 0.567 0.763 1.6405 1.5563 0.14625 0.19987 0.14509 -1.655 -0.679 0.16624 0.26022 0.110875 0.4784 0.3693 0.05
17.66 0.525 1.161 0.7837 1.8793 0.14913 0.22911 0.09911 0.325 -0.781 0.07312 0.15726 0.114125 0.76 0.9447 0.05
18.1 -0.5558 0.527 1.0285 1.2707 0.15159 0.15737 0.13559 -1.031 -0.073 0.23344 0.23034 0.098375 0.5744 0.9979 0.05
18.46 -0.5838 0.655 1.6813 0.7947 0.14205 0.20701 0.10823 -1.289 1.049 0.09856 0.12414 0.148875 -0.0751999999999999 0.7907 0.05
19.1 -0.2534 1.047 1.3413 0.6145 0.15885 0.19681 0.16941 0.517 1.997 0.1744 0.25626 0.089875 -0.3504 0.9839 0.05
19.46 0.4522 0.625 0.0493 1.1109 0.16359 0.17709 0.10443 -0.923 0.749 0.22816 0.1281 0.074375 -0.5936 0.7053 0.05
19.66 0.5418 0.563 0.5355 1.4237 0.14253 0.27501 0.04971 0.127 0.707 0.21952 0.2451 0.053875 -0.6416 0.3777 0.05
20.1 -0.623 0.697 0.0255 1.2061 0.16029 0.16519 0.15383 -1.361 0.809 0.01408 0.19506 0.122625 0.0944 0.5513 0.05
20.54 0.00700000000000001 1.245 1.2359 0.3459 0.15471 0.20225 0.19563 -1.925 -0.535 0.08128 0.24978 0.131375 -0.3952 0.8313 0.05
20.94 0.4354 0.901 1.2223 0.9545 0.13581 0.21109 0.18917 -0.179 1.193 0.10912 0.1461 0.025125 0.6928 0.6171 0.05
21.46 0.371 0.677 0.7361 0.8695 0.15657 0.27773 0.02995 -0.479 0.557 0.03472 0.14466 0.128625 -0.536 0.9587 0.05
21.66 0.0378000000000001 1.311 1.3243 1.2197 0.15567 0.29405 0.14927 0.721 0.401 0.21616 0.1389 0.059125 -0.568 0.4393 0.05
22.06 -0.5026 1.395 0.4505 1.8045 0.15333 0.18049 0.11165 0.607 0.083 0.2008 0.17994 0.140875 -0.4944 0.8943 0.05
22.58 0.2786 0.509 0.3655 1.9643 0.13983 0.14717 0.08163 -0.0469999999999999 0.149 0.1024 0.1731 0.136625 -0.2672 0.4925 0.05
23.1 -0.679 0.749 0.8891 0.9001 0.15531 0.22707 0.11621 -1.187 -0.931 0.07216 0.27138 0.030875 -0.6736 0.6717 0.05
23.46 0.2226 1.081 0.2397 1.6821 0.14733 0.13799 0.18347 0.0609999999999999 1.673 0.23632 0.27102 0.079375 0.3728 0.5891 0.05
23.86 0.3934 1.451 0.2261 1.1653 0.14769 0.15329 0.01361 0.175 -0.343 0.02128 0.18678 0.040875 -0.2192 0.7081 0.05
24.18 -0.5194 0.971 1.0761 1.6005 0.13509 0.16247 0.01931 0.667 0.353 0.20224 0.22278 0.044625 0.3088 0.5653 0.05
24.62 -0.6454 0.619 0.7633 0.4207 0.14649 0.18729 0.06491 0.415 1.469 0.04816 0.18966 0.087125 -0.7056 0.3945 0.05
24.86 0.6846 1.275 1.6303 0.3765 0.15057 0.26651 0.07593 -0.551 -0.829 0.06208 0.19758 0.066875 0.3888 0.6269 0.05
25.58 -0.3878 1.215 1.0013 1.2911 0.13815 0.21483 0.18613 0.577 -0.439 0.11584 0.29838 0.109875 0.5424 0.8159 0.05
25.82 0.0965999999999999 0.855 0.1479 1.4033 0.15231 0.29235 0.17853 0.871 0.905 0.0184 0.1695 0.076375 0.1968 0.6017 0.05
26.38 0.6706 1.233 0.3213 0.7199 0.16197 0.16995 0.08923 -0.335 -0.265 0.18208 0.29082 0.083125 -0.4432 0.4785 0.05
26.58 -0.3262 1.467 1.0931 1.7127 0.16005 0.21653 0.05541 -1.865 0.203 0.03232 0.21594 0.097375 0.664 0.7487 0.05
26.82 -0.0126000000000001 0.921 0.4165 1.0429 0.13713 0.23591 0.01475 -1.757 -0.727 0.11536 0.2649 0.145125 -0.2256 0.6843 0.05
27.58 -0.1946 1.073 1.5657 1.7433 0.13887 0.22401 0.17549 -0.779 1.739 0.16192 0.18318 0.132875 0.264 0.3455 0.05
27.94 0.3514 0.541 1.5045 1.0667 0.15933 0.13391 0.07213 -0.581 0.443 0.04192 0.24906 0.106125 0.2512 0.7697 0.05
28.34 0.6034 1.347 0.4913 1.4645 0.15111 0.24169 0.12343 -1.433 1.769 0.18592 0.1749 0.126875 0.1136 0.9377 0.05
28.42 -0.4354 1.325 0.9401 0.5567 0.15261 0.23319 0.02767 -0.407 0.959 0.2464 0.28614 0.118125 0.184 0.5289 0.05
29.14 -0.1246 1.143 0.8347 1.8317 0.16257 0.17301 0.03907 -0.287 1.577 0.14608 0.1353 0.048875 0.00480000000000003 0.4547 0.05
29.26 0.1834 1.003 1.4739 1.5189 0.14961 0.25359 0.13445 -0.083 -0.511 0.05008 0.24006 0.142875 -0.7856 0.4491 0.05
29.86 -0.3458 1.371 1.4059 0.9919 0.14121 0.27195 0.06301 -0.239 1.457 0.02896 0.2055 0.055125 -0.1488 0.8551 0.05
